Date,V1,V2,V3
2024-5-9 15:52:51,128.47 ,125.76 ,126.65 
2024-5-9 15:52:52,128.56 ,125.82 ,126.71 
2024-5-9 15:52:53,128.51 ,125.80 ,126.72 
2024-5-9 15:52:54,128.50 ,125.81 ,126.76 
2024-5-9 15:52:55,128.54 ,125.84 ,126.81 
2024-5-9 15:52:57,128.55 ,125.86 ,126.82 
2024-5-9 15:52:58,128.52 ,125.84 ,126.73 
2024-5-9 15:52:59,128.43 ,125.78 ,126.61 
2024-5-9 15:53:0,128.39 ,125.79 ,126.63 
2024-5-9 15:53:2,128.43 ,125.78 ,126.60 
2024-5-9 15:53:3,128.58 ,125.88 ,126.72 
2024-5-9 15:53:4,128.46 ,125.76 ,126.60 
2024-5-9 15:53:5,128.57 ,125.90 ,126.74 
2024-5-9 15:53:7,128.59 ,125.96 ,126.81 
2024-5-9 15:53:8,128.62 ,125.96 ,126.81 
2024-5-9 15:53:9,128.68 ,125.97 ,126.82 
2024-5-9 15:53:10,128.62 ,125.93 ,126.77 
2024-5-9 15:53:11,128.68 ,125.99 ,126.84 
2024-5-9 15:53:13,128.68 ,126.03 ,126.89 
2024-5-9 15:53:14,128.73 ,126.10 ,126.93 
2024-5-9 15:53:15,128.71 ,126.10 ,126.89 
2024-5-9 15:53:16,128.72 ,126.07 ,126.88 
2024-5-9 15:53:18,128.75 ,126.09 ,126.90 
2024-5-9 15:53:19,128.82 ,126.11 ,126.97 
2024-5-9 15:53:20,128.82 ,126.13 ,127.00 
2024-5-9 15:53:21,128.77 ,126.08 ,126.90 
2024-5-9 15:53:22,128.75 ,126.05 ,126.94 
2024-5-9 15:53:24,128.75 ,126.04 ,126.91 
2024-5-9 15:53:25,128.77 ,126.10 ,126.97 
2024-5-9 15:53:26,128.78 ,126.11 ,127.01 
2024-5-9 15:53:27,128.77 ,126.09 ,127.00 
2024-5-9 15:53:29,128.79 ,126.09 ,127.02 
2024-5-9 15:53:30,128.86 ,126.20 ,127.10 
2024-5-9 15:53:31,128.89 ,126.23 ,127.10 
2024-5-9 15:53:32,128.79 ,126.14 ,127.07 
2024-5-9 15:53:33,128.72 ,126.09 ,126.98 
2024-5-9 15:53:35,128.68 ,126.04 ,126.95 
2024-5-9 15:53:36,128.67 ,125.97 ,126.96 
2024-5-9 15:53:37,128.75 ,126.07 ,126.99 
2024-5-9 15:53:38,128.73 ,126.08 ,126.99 
2024-5-9 15:53:40,128.77 ,126.13 ,127.06 
2024-5-9 15:53:41,128.84 ,126.13 ,127.02 
2024-5-9 15:53:42,128.78 ,126.11 ,126.99 
2024-5-9 15:53:43,128.74 ,126.07 ,126.93 
2024-5-9 15:53:45,128.67 ,125.91 ,126.75 
2024-5-9 15:53:46,128.64 ,125.95 ,126.85 
2024-5-9 15:53:47,128.68 ,126.00 ,126.91 
2024-5-9 15:53:48,128.61 ,125.90 ,126.76 
2024-5-9 15:53:49,128.50 ,125.85 ,126.73 
2024-5-9 15:53:51,128.47 ,125.84 ,126.70 
2024-5-9 15:53:52,128.48 ,125.86 ,126.69 
2024-5-9 15:53:53,128.41 ,125.77 ,126.59 
2024-5-9 15:53:54,128.38 ,125.75 ,126.54 
2024-5-9 15:53:56,128.37 ,125.77 ,126.58 
2024-5-9 15:53:57,128.29 ,125.63 ,126.44 
2024-5-9 15:53:58,128.35 ,125.70 ,126.53 
2024-5-9 15:53:59,128.31 ,125.63 ,126.54 
2024-5-9 15:54:0,128.36 ,125.77 ,126.58 
2024-5-9 15:54:2,128.37 ,125.80 ,126.64 
2024-5-9 15:54:3,128.42 ,125.83 ,126.71 
2024-5-9 15:54:4,128.40 ,125.77 ,126.64 
2024-5-9 15:54:5,128.44 ,125.83 ,126.69 
2024-5-9 15:54:7,128.52 ,125.86 ,126.74 
2024-5-9 15:54:8,128.48 ,125.86 ,126.75 
2024-5-9 15:54:9,128.52 ,125.89 ,126.80 
2024-5-9 15:54:10,128.55 ,125.94 ,126.85 
2024-5-9 15:54:11,128.54 ,125.94 ,126.83 
2024-5-9 15:54:13,128.48 ,125.86 ,126.73 
2024-5-9 15:54:14,128.51 ,125.93 ,126.78 
2024-5-9 15:54:15,128.55 ,125.96 ,126.80 
2024-5-9 15:54:16,128.57 ,125.92 ,126.77 
2024-5-9 15:54:18,128.60 ,125.96 ,126.84 
2024-5-9 15:54:19,128.67 ,126.07 ,126.93 
2024-5-9 15:54:20,128.68 ,126.10 ,127.00 
2024-5-9 15:54:21,128.82 ,126.21 ,127.07 
2024-5-9 15:54:23,128.81 ,126.19 ,127.08 
2024-5-9 15:54:24,128.84 ,126.24 ,127.09 
2024-5-9 15:54:25,128.89 ,126.27 ,127.14 
2024-5-9 15:54:26,128.88 ,126.25 ,127.10 
2024-5-9 15:54:27,128.86 ,126.25 ,127.09 
2024-5-9 15:54:29,128.89 ,126.27 ,127.13 
2024-5-9 15:54:30,128.87 ,126.23 ,127.10 
2024-5-9 15:54:31,128.83 ,126.20 ,127.07 
2024-5-9 15:54:32,128.80 ,126.22 ,127.09 
2024-5-9 15:54:34,128.82 ,126.17 ,127.01 
2024-5-9 15:54:35,128.81 ,126.20 ,127.08 
2024-5-9 15:54:36,128.74 ,126.10 ,126.96 
2024-5-9 15:54:37,128.76 ,126.06 ,126.98 
2024-5-9 15:54:38,128.78 ,126.13 ,127.03 
2024-5-9 15:54:40,128.79 ,126.14 ,127.01 
2024-5-9 15:54:41,128.81 ,126.16 ,127.04 
2024-5-9 15:54:42,128.81 ,126.17 ,127.01 
2024-5-9 15:54:43,128.78 ,126.16 ,126.94 
2024-5-9 15:54:45,128.77 ,126.21 ,127.01 
2024-5-9 15:54:46,128.84 ,126.26 ,127.04 
2024-5-9 15:54:47,128.83 ,126.24 ,127.03 
2024-5-9 15:54:48,128.79 ,126.18 ,127.00 
2024-5-9 15:54:50,128.81 ,126.19 ,126.98 
2024-5-9 15:54:51,128.84 ,126.20 ,126.99 
2024-5-9 15:54:52,128.70 ,126.16 ,126.94 
2024-5-9 15:54:53,128.66 ,126.15 ,126.85 
2024-5-9 15:54:54,128.64 ,126.16 ,126.85 
2024-5-9 15:54:56,128.62 ,126.06 ,126.77 
2024-5-9 15:54:57,128.61 ,126.06 ,126.80 
2024-5-9 15:54:58,128.64 ,126.08 ,126.83 
2024-5-9 15:54:59,128.59 ,126.00 ,126.76 
2024-5-9 15:55:1,128.57 ,125.96 ,126.72 
2024-5-9 15:55:2,128.59 ,126.00 ,126.78 
2024-5-9 15:55:3,128.50 ,125.92 ,126.71 
2024-5-9 15:55:4,128.50 ,125.90 ,126.74 
2024-5-9 15:55:5,128.53 ,125.90 ,126.75 
2024-5-9 15:55:7,128.55 ,125.92 ,126.80 
2024-5-9 15:55:8,128.57 ,125.95 ,126.82 
2024-5-9 15:55:9,128.59 ,125.97 ,126.82 
2024-5-9 15:55:10,128.65 ,126.00 ,126.88 
2024-5-9 15:55:12,128.67 ,125.98 ,126.88 
2024-5-9 15:55:13,128.60 ,125.93 ,126.82 
2024-5-9 15:55:14,128.64 ,126.01 ,126.93 
2024-5-9 15:55:15,128.66 ,126.01 ,126.93 
2024-5-9 15:55:17,128.55 ,126.00 ,126.95 
2024-5-9 15:55:18,128.58 ,125.95 ,126.94 
2024-5-9 15:55:19,128.66 ,126.01 ,126.99 
2024-5-9 15:55:20,128.65 ,126.02 ,126.99 
2024-5-9 15:55:21,128.68 ,126.04 ,127.00 
2024-5-9 15:55:23,128.74 ,126.11 ,127.06 
2024-5-9 15:55:24,128.76 ,126.13 ,127.06 
2024-5-9 15:55:25,128.74 ,126.09 ,127.04 
2024-5-9 15:55:26,128.77 ,126.14 ,127.08 
2024-5-9 15:55:28,128.81 ,126.15 ,127.08 
2024-5-9 15:55:29,128.93 ,126.17 ,127.12 
2024-5-9 15:55:30,128.85 ,126.12 ,127.02 
2024-5-9 15:55:31,128.81 ,126.08 ,127.01 
2024-5-9 15:55:32,128.74 ,126.01 ,126.94 
2024-5-9 15:55:34,128.78 ,126.05 ,126.99 
2024-5-9 15:55:35,128.80 ,126.09 ,127.02 
2024-5-9 15:55:36,128.82 ,126.16 ,127.05 
2024-5-9 15:55:37,128.70 ,126.03 ,126.92 
2024-5-9 15:55:39,128.75 ,126.09 ,126.97 
2024-5-9 15:55:40,128.70 ,126.03 ,126.89 
2024-5-9 15:55:41,128.74 ,126.07 ,126.95 
2024-5-9 15:55:42,128.84 ,126.18 ,127.04 
2024-5-9 15:55:44,128.85 ,126.23 ,127.09 
2024-5-9 15:55:45,128.81 ,126.19 ,127.07 
2024-5-9 15:55:46,128.87 ,126.21 ,127.08 
2024-5-9 15:55:47,128.84 ,126.24 ,127.07 
2024-5-9 15:55:48,128.79 ,126.18 ,126.99 
2024-5-9 15:55:50,128.79 ,126.22 ,127.04 
2024-5-9 15:55:51,128.78 ,126.22 ,127.02 
2024-5-9 15:55:52,128.71 ,126.11 ,126.90 
2024-5-9 15:55:53,128.70 ,126.10 ,126.82 
2024-5-9 15:55:55,128.71 ,126.15 ,126.89 
2024-5-9 15:55:56,128.71 ,126.14 ,126.83 
2024-5-9 15:55:57,128.64 ,126.03 ,126.78 
2024-5-9 15:55:58,128.54 ,125.95 ,126.74 
2024-5-9 15:55:59,128.59 ,125.99 ,126.76 
2024-5-9 15:56:1,128.58 ,125.96 ,126.79 
2024-5-9 15:56:2,128.65 ,126.05 ,126.90 
2024-5-9 15:56:3,128.63 ,126.01 ,126.84 
2024-5-9 15:56:4,128.63 ,126.04 ,126.84 
2024-5-9 15:56:6,128.62 ,126.00 ,126.83 
2024-5-9 15:56:7,128.62 ,125.99 ,126.86 
2024-5-9 15:56:8,128.68 ,126.02 ,126.93 
2024-5-9 15:56:9,128.70 ,126.03 ,126.90 
2024-5-9 15:56:11,128.74 ,126.04 ,126.93 
2024-5-9 15:56:12,128.72 ,126.04 ,126.94 
2024-5-9 15:56:13,128.72 ,126.00 ,126.90 
2024-5-9 15:56:14,128.81 ,126.09 ,127.01 
2024-5-9 15:56:15,128.81 ,126.06 ,126.96 
2024-5-9 15:56:17,128.77 ,126.07 ,127.00 
2024-5-9 15:56:18,128.80 ,126.07 ,127.00 
2024-5-9 15:56:19,128.80 ,126.06 ,127.03 
2024-5-9 15:56:20,128.89 ,126.19 ,127.13 
2024-5-9 15:56:22,128.94 ,126.17 ,127.11 
2024-5-9 15:56:23,129.00 ,126.24 ,127.21 
2024-5-9 15:56:24,128.97 ,126.24 ,127.19 
2024-5-9 15:56:25,128.99 ,126.26 ,127.21 
2024-5-9 15:56:26,128.97 ,126.28 ,127.22 
2024-5-9 15:56:28,129.08 ,126.36 ,127.29 
2024-5-9 15:56:29,128.97 ,126.29 ,127.18 
2024-5-9 15:56:30,128.98 ,126.33 ,127.22 
2024-5-9 15:56:31,128.98 ,126.29 ,127.16 
2024-5-9 15:56:33,128.92 ,126.23 ,127.10 
2024-5-9 15:56:34,128.93 ,126.22 ,127.11 
2024-5-9 15:56:35,128.90 ,126.20 ,127.09 
2024-5-9 15:56:36,128.93 ,126.24 ,127.12 
2024-5-9 15:56:38,128.93 ,126.21 ,127.08 
2024-5-9 15:56:39,128.99 ,126.26 ,127.14 
2024-5-9 15:56:40,128.98 ,126.23 ,127.12 
2024-5-9 15:56:41,128.94 ,126.18 ,127.09 
2024-5-9 15:56:42,128.86 ,126.12 ,127.00 
2024-5-9 15:56:44,128.90 ,126.17 ,127.05 
2024-5-9 15:56:45,128.94 ,126.21 ,127.07 
2024-5-9 15:56:46,128.91 ,126.19 ,127.04 
2024-5-9 15:56:47,128.85 ,126.10 ,126.97 
2024-5-9 15:56:49,128.86 ,126.15 ,127.00 
2024-5-9 15:56:50,128.78 ,126.07 ,126.96 
2024-5-9 15:56:51,128.74 ,126.04 ,126.93 
2024-5-9 15:56:52,128.69 ,126.00 ,126.88 
2024-5-9 15:56:53,128.58 ,125.88 ,126.76 
2024-5-9 15:56:55,128.59 ,125.92 ,126.79 
2024-5-9 15:56:56,128.59 ,125.91 ,126.80 
2024-5-9 15:56:57,128.64 ,125.96 ,126.87 
2024-5-9 15:56:58,128.65 ,126.00 ,126.89 
2024-5-9 15:57:0,128.64 ,125.95 ,126.83 
2024-5-9 15:57:1,128.64 ,125.96 ,126.85 
2024-5-9 15:57:2,128.65 ,125.96 ,126.82 
2024-5-9 15:57:3,128.62 ,125.97 ,126.77 
2024-5-9 15:57:5,128.54 ,125.86 ,126.72 
2024-5-9 15:57:6,128.53 ,125.81 ,126.73 
2024-5-9 15:57:7,128.57 ,125.91 ,126.77 
2024-5-9 15:57:8,128.59 ,125.89 ,126.74 
2024-5-9 15:57:9,128.54 ,125.90 ,126.77 
2024-5-9 15:57:11,128.54 ,125.90 ,126.77 
2024-5-9 15:57:12,128.49 ,125.76 ,126.63 
2024-5-9 15:57:13,128.51 ,125.80 ,126.67 
2024-5-9 15:57:14,128.55 ,125.82 ,126.67 
2024-5-9 15:57:16,128.51 ,125.76 ,126.67 
2024-5-9 15:57:17,128.55 ,125.87 ,126.79 
2024-5-9 15:57:18,128.58 ,125.88 ,126.83 
2024-5-9 15:57:19,128.66 ,125.96 ,126.88 
2024-5-9 15:57:20,128.70 ,126.02 ,126.94 
2024-5-9 15:57:22,128.68 ,126.02 ,126.95 
2024-5-9 15:57:23,128.72 ,126.08 ,126.96 
2024-5-9 15:57:24,128.73 ,126.07 ,126.96 
2024-5-9 15:57:25,128.74 ,126.07 ,126.96 
2024-5-9 15:57:27,128.76 ,126.08 ,126.99 
2024-5-9 15:57:28,128.83 ,126.13 ,127.03 
2024-5-9 15:57:29,128.83 ,126.14 ,127.03 
2024-5-9 15:57:30,128.85 ,126.12 ,127.02 
2024-5-9 15:57:31,128.81 ,126.06 ,126.97 
2024-5-9 15:57:33,128.79 ,126.11 ,127.01 
2024-5-9 15:57:34,128.77 ,126.08 ,127.01 
2024-5-9 15:57:35,128.75 ,126.10 ,127.02 
2024-5-9 15:57:36,128.77 ,126.14 ,127.04 
2024-5-9 15:57:38,128.82 ,126.12 ,127.08 
2024-5-9 15:57:39,128.85 ,126.18 ,127.10 
2024-5-9 15:57:40,128.85 ,126.15 ,127.06 
2024-5-9 15:57:41,128.82 ,126.15 ,127.05 
2024-5-9 15:57:43,128.87 ,126.15 ,127.02 
2024-5-9 15:57:44,128.88 ,126.15 ,127.01 
2024-5-9 15:57:45,128.86 ,126.16 ,127.02 
2024-5-9 15:57:46,128.86 ,126.17 ,127.03 
2024-5-9 15:57:47,128.89 ,126.21 ,127.05 
2024-5-9 15:57:49,128.87 ,126.19 ,127.02 
2024-5-9 15:57:50,128.88 ,126.19 ,127.05 
2024-5-9 15:57:51,128.81 ,126.16 ,126.99 
2024-5-9 15:57:52,128.89 ,126.23 ,127.02 
2024-5-9 15:57:54,128.84 ,126.26 ,127.00 
2024-5-9 15:57:55,128.85 ,126.27 ,127.00 
2024-5-9 15:57:56,128.94 ,126.30 ,127.03 
2024-5-9 15:57:57,128.85 ,126.22 ,126.94 
2024-5-9 15:57:58,128.91 ,126.26 ,126.99 
2024-5-9 15:58:0,128.99 ,126.33 ,127.06 
2024-5-9 15:58:1,128.98 ,126.37 ,127.10 
2024-5-9 15:58:2,129.01 ,126.40 ,127.15 
2024-5-9 15:58:3,129.05 ,126.43 ,127.16 
2024-5-9 15:58:5,129.00 ,126.38 ,127.17 
2024-5-9 15:58:6,129.03 ,126.32 ,127.17 
2024-5-9 15:58:7,129.04 ,126.33 ,127.15 
2024-5-9 15:58:8,129.03 ,126.33 ,127.17 
2024-5-9 15:58:10,129.01 ,126.31 ,127.18 
2024-5-9 15:58:11,129.00 ,126.31 ,127.17 
2024-5-9 15:58:12,128.92 ,126.21 ,127.10 
2024-5-9 15:58:13,128.94 ,126.24 ,127.13 
2024-5-9 15:58:14,128.98 ,126.35 ,127.19 
2024-5-9 15:58:16,128.96 ,126.33 ,127.21 
2024-5-9 15:58:17,128.96 ,126.39 ,127.24 
2024-5-9 15:58:18,128.98 ,126.39 ,127.22 
2024-5-9 15:58:19,128.99 ,126.41 ,127.25 
2024-5-9 15:58:21,128.99 ,126.40 ,127.26 
2024-5-9 15:58:22,128.99 ,126.37 ,127.25 
2024-5-9 15:58:23,128.89 ,126.31 ,127.18 
2024-5-9 15:58:24,128.75 ,126.20 ,127.07 
2024-5-9 15:58:25,128.82 ,126.23 ,127.15 
2024-5-9 15:58:27,128.82 ,126.24 ,127.13 
2024-5-9 15:58:28,128.81 ,126.19 ,127.09 
2024-5-9 15:58:29,128.77 ,126.17 ,127.04 
2024-5-9 15:58:30,128.77 ,126.05 ,127.00 
2024-5-9 15:58:32,128.65 ,125.98 ,126.90 
2024-5-9 15:58:33,128.67 ,126.05 ,126.93 
2024-5-9 15:58:34,128.65 ,126.01 ,126.91 
2024-5-9 15:58:35,128.61 ,125.97 ,126.86 
2024-5-9 15:58:37,128.61 ,125.99 ,126.89 
2024-5-9 15:58:38,128.62 ,126.02 ,126.90 
2024-5-9 15:58:39,128.64 ,126.02 ,126.91 
2024-5-9 15:58:40,128.64 ,126.01 ,126.88 
2024-5-9 15:58:41,128.68 ,125.97 ,126.86 
2024-5-9 15:58:43,128.73 ,126.04 ,126.94 
2024-5-9 15:58:44,128.72 ,126.01 ,126.93 
2024-5-9 15:58:45,128.73 ,126.07 ,126.97 
2024-5-9 15:58:46,128.75 ,126.05 ,126.97 
2024-5-9 15:58:48,128.77 ,126.08 ,126.95 
2024-5-9 15:58:49,128.70 ,126.01 ,126.95 
2024-5-9 15:58:50,128.77 ,126.06 ,126.99 
2024-5-9 15:58:51,128.75 ,126.07 ,126.97 
2024-5-9 15:58:52,128.84 ,126.17 ,127.09 
2024-5-9 15:58:54,128.87 ,126.19 ,127.12 
2024-5-9 15:58:55,128.94 ,126.27 ,127.20 
2024-5-9 15:58:56,128.95 ,126.32 ,127.23 
2024-5-9 15:58:57,129.03 ,126.38 ,127.28 
2024-5-9 15:58:59,129.08 ,126.39 ,127.32 
2024-5-9 15:59:0,129.12 ,126.42 ,127.37 
2024-5-9 15:59:1,129.18 ,126.52 ,127.47 
2024-5-9 15:59:2,129.25 ,126.54 ,127.52 
2024-5-9 15:59:4,129.26 ,126.55 ,127.48 
2024-5-9 15:59:5,129.21 ,126.56 ,127.47 
2024-5-9 15:59:6,129.18 ,126.54 ,127.41 
2024-5-9 15:59:7,129.15 ,126.54 ,127.40 
2024-5-9 15:59:8,129.17 ,126.56 ,127.39 
2024-5-9 15:59:10,129.18 ,126.56 ,127.39 
2024-5-9 15:59:11,129.20 ,126.59 ,127.43 
2024-5-9 15:59:12,129.22 ,126.60 ,127.42 
2024-5-9 15:59:13,129.15 ,126.56 ,127.39 
2024-5-9 15:59:15,129.18 ,126.55 ,127.40 
2024-5-9 15:59:16,129.16 ,126.52 ,127.38 
2024-5-9 15:59:17,129.16 ,126.55 ,127.40 
2024-5-9 15:59:18,129.15 ,126.55 ,127.39 
2024-5-9 15:59:19,129.08 ,126.54 ,127.42 
2024-5-9 15:59:21,129.11 ,126.55 ,127.42 
2024-5-9 15:59:22,129.04 ,126.49 ,127.35 
2024-5-9 15:59:23,129.03 ,126.49 ,127.36 
2024-5-9 15:59:24,128.99 ,126.39 ,127.23 
2024-5-9 15:59:26,128.95 ,126.39 ,127.23 
2024-5-9 15:59:27,128.97 ,126.39 ,127.27 
2024-5-9 15:59:28,128.98 ,126.38 ,127.28 
2024-5-9 15:59:29,128.93 ,126.34 ,127.25 
2024-5-9 15:59:31,128.92 ,126.32 ,127.22 
2024-5-9 15:59:32,128.88 ,126.32 ,127.21 
2024-5-9 15:59:33,128.81 ,126.24 ,127.13 
2024-5-9 15:59:34,128.85 ,126.30 ,127.22 
2024-5-9 15:59:35,128.88 ,126.31 ,127.19 
2024-5-9 15:59:37,128.88 ,126.32 ,127.20 
2024-5-9 15:59:38,128.91 ,126.31 ,127.17 
2024-5-9 15:59:39,128.84 ,126.18 ,127.06 
2024-5-9 15:59:40,128.86 ,126.21 ,127.09 
2024-5-9 15:59:42,128.87 ,126.22 ,127.11 
2024-5-9 15:59:43,128.88 ,126.22 ,127.12 
2024-5-9 15:59:44,128.88 ,126.19 ,127.12 
2024-5-9 15:59:45,128.87 ,126.19 ,127.11 
2024-5-9 15:59:46,128.83 ,126.13 ,127.13 
2024-5-9 15:59:48,128.84 ,126.17 ,127.11 
2024-5-9 15:59:49,128.84 ,126.11 ,127.11 
2024-5-9 15:59:50,128.83 ,126.15 ,127.08 
2024-5-9 15:59:51,128.89 ,126.19 ,127.13 
2024-5-9 15:59:53,128.94 ,126.22 ,127.15 
2024-5-9 15:59:54,128.91 ,126.21 ,127.12 
2024-5-9 15:59:55,128.93 ,126.28 ,127.20 
2024-5-9 15:59:56,128.93 ,126.28 ,127.20 
2024-5-9 15:59:58,129.01 ,126.36 ,127.28 
2024-5-9 15:59:59,129.02 ,126.40 ,127.30 
2024-5-9 16:0:0,129.00 ,126.41 ,127.29 
2024-5-9 16:0:1,129.04 ,126.46 ,127.31 
2024-5-9 16:0:2,128.97 ,126.35 ,127.17 
2024-5-9 16:0:4,129.05 ,126.39 ,127.23 
2024-5-9 16:0:5,129.02 ,126.38 ,127.26 
2024-5-9 16:0:6,129.04 ,126.40 ,127.27 
2024-5-9 16:0:7,129.06 ,126.41 ,127.29 
2024-5-9 16:0:9,129.07 ,126.42 ,127.29 
2024-5-9 16:0:10,129.14 ,126.51 ,127.37 
2024-5-9 16:0:11,129.11 ,126.50 ,127.38 
2024-5-9 16:0:12,129.11 ,126.46 ,127.30 
2024-5-9 16:0:13,129.08 ,126.44 ,127.28 
2024-5-9 16:0:15,129.08 ,126.42 ,127.27 
2024-5-9 16:0:16,129.07 ,126.44 ,127.28 
2024-5-9 16:0:17,129.08 ,126.45 ,127.29 
2024-5-9 16:0:18,129.11 ,126.48 ,127.32 
2024-5-9 16:0:20,129.09 ,126.45 ,127.29 
2024-5-9 16:0:21,129.07 ,126.46 ,127.30 
2024-5-9 16:0:22,129.06 ,126.47 ,127.32 
2024-5-9 16:0:23,129.11 ,126.47 ,127.33 
2024-5-9 16:0:25,129.14 ,126.48 ,127.38 
2024-5-9 16:0:26,129.12 ,126.48 ,127.36 
2024-5-9 16:0:27,129.11 ,126.49 ,127.37 
2024-5-9 16:0:28,128.95 ,126.35 ,127.19 
2024-5-9 16:0:29,128.90 ,126.37 ,127.18 
2024-5-9 16:0:31,128.89 ,126.29 ,127.10 
2024-5-9 16:0:32,128.82 ,126.22 ,127.05 
2024-5-9 16:0:33,128.79 ,126.17 ,127.05 
2024-5-9 16:0:34,128.74 ,126.14 ,127.00 
2024-5-9 16:0:36,128.72 ,126.06 ,126.92 
2024-5-9 16:0:37,128.70 ,126.05 ,126.95 
2024-5-9 16:0:38,128.68 ,126.08 ,126.98 
2024-5-9 16:0:39,128.65 ,126.02 ,126.98 
2024-5-9 16:0:40,128.70 ,126.07 ,126.97 
2024-5-9 16:0:42,128.68 ,126.05 ,126.95 
2024-5-9 16:0:43,128.56 ,125.90 ,126.80 
2024-5-9 16:0:44,128.59 ,125.86 ,126.82 
2024-5-9 16:0:45,128.66 ,125.97 ,126.90 
2024-5-9 16:0:47,128.67 ,125.98 ,126.94 
2024-5-9 16:0:48,128.71 ,126.03 ,126.99 
2024-5-9 16:0:49,128.76 ,126.06 ,127.04 
2024-5-9 16:0:50,128.78 ,126.11 ,127.06 
2024-5-9 16:0:51,128.75 ,126.10 ,127.04 
2024-5-9 16:0:53,128.67 ,126.15 ,126.98 
2024-5-9 16:0:54,128.74 ,126.21 ,126.96 
2024-5-9 16:0:55,128.76 ,126.16 ,126.94 
2024-5-9 16:0:56,128.77 ,126.13 ,126.90 
2024-5-9 16:0:58,128.77 ,126.14 ,126.91 
2024-5-9 16:0:59,128.81 ,126.18 ,126.99 
2024-5-9 16:1:0,128.83 ,126.19 ,126.97 
2024-5-9 16:1:1,128.92 ,126.34 ,127.09 
2024-5-9 16:1:3,128.93 ,126.30 ,127.10 
2024-5-9 16:1:4,128.94 ,126.32 ,127.11 
2024-5-9 16:1:5,128.97 ,126.32 ,127.14 
2024-5-9 16:1:6,129.00 ,126.32 ,127.14 
2024-5-9 16:1:7,129.00 ,126.35 ,127.19 
2024-5-9 16:1:9,129.01 ,126.33 ,127.15 
2024-5-9 16:1:10,129.02 ,126.40 ,127.22 
2024-5-9 16:1:11,128.98 ,126.31 ,127.16 
2024-5-9 16:1:12,128.98 ,126.32 ,127.15 
2024-5-9 16:1:14,128.90 ,126.30 ,127.11 
2024-5-9 16:1:15,128.90 ,126.25 ,127.04 
2024-5-9 16:1:16,128.89 ,126.24 ,127.01 
2024-5-9 16:1:17,128.84 ,126.18 ,127.03 
2024-5-9 16:1:18,128.87 ,126.23 ,127.08 
2024-5-9 16:1:20,128.90 ,126.31 ,127.11 
2024-5-9 16:1:21,128.94 ,126.30 ,127.07 
2024-5-9 16:1:22,128.92 ,126.34 ,127.06 
2024-5-9 16:1:24,128.91 ,126.29 ,127.06 
2024-5-9 16:1:25,128.89 ,126.26 ,127.04 
2024-5-9 16:1:26,128.85 ,126.27 ,127.07 
2024-5-9 16:1:27,128.85 ,126.26 ,127.03 
2024-5-9 16:1:28,128.78 ,126.23 ,126.97 
2024-5-9 16:1:30,128.81 ,126.23 ,126.97 
2024-5-9 16:1:31,128.74 ,126.11 ,126.91 
2024-5-9 16:1:32,128.69 ,126.09 ,126.88 
2024-5-9 16:1:33,128.67 ,126.08 ,126.86 
2024-5-9 16:1:35,128.64 ,126.01 ,126.79 
2024-5-9 16:1:36,128.67 ,126.00 ,126.84 
2024-5-9 16:1:37,128.66 ,125.92 ,126.81 
2024-5-9 16:1:38,128.65 ,125.98 ,126.84 
2024-5-9 16:1:39,128.66 ,126.01 ,126.87 
2024-5-9 16:1:41,128.65 ,125.98 ,126.86 
2024-5-9 16:1:42,128.68 ,125.99 ,126.86 
2024-5-9 16:1:43,128.69 ,125.94 ,126.81 
2024-5-9 16:1:44,128.62 ,125.96 ,126.83 
2024-5-9 16:1:46,128.63 ,125.98 ,126.84 
2024-5-9 16:1:47,128.67 ,125.99 ,126.85 
2024-5-9 16:1:48,128.60 ,125.98 ,126.85 
2024-5-9 16:1:49,128.67 ,126.00 ,126.87 
2024-5-9 16:1:51,128.64 ,125.99 ,126.86 
2024-5-9 16:1:52,128.63 ,125.99 ,126.86 
2024-5-9 16:1:53,128.58 ,125.89 ,126.73 
2024-5-9 16:1:54,128.54 ,125.89 ,126.72 
2024-5-9 16:1:55,128.57 ,125.90 ,126.74 
2024-5-9 16:1:57,128.60 ,125.92 ,126.77 
2024-5-9 16:1:58,128.66 ,125.99 ,126.90 
2024-5-9 16:1:59,128.67 ,125.97 ,126.92 
2024-5-9 16:2:0,128.75 ,126.12 ,127.03 
2024-5-9 16:2:2,128.80 ,126.16 ,127.01 
2024-5-9 16:2:3,128.86 ,126.20 ,127.06 
2024-5-9 16:2:4,128.87 ,126.25 ,127.10 
2024-5-9 16:2:5,128.85 ,126.20 ,127.01 
2024-5-9 16:2:6,128.80 ,126.18 ,126.98 
2024-5-9 16:2:8,128.88 ,126.20 ,127.05 
2024-5-9 16:2:9,128.91 ,126.23 ,127.05 
2024-5-9 16:2:10,128.90 ,126.23 ,127.03 
2024-5-9 16:2:11,128.86 ,126.20 ,126.98 
2024-5-9 16:2:13,128.82 ,126.19 ,126.99 
2024-5-9 16:2:14,128.81 ,126.18 ,126.94 
2024-5-9 16:2:15,128.83 ,126.18 ,126.94 
2024-5-9 16:2:16,128.83 ,126.20 ,126.94 
2024-5-9 16:2:18,128.88 ,126.26 ,126.96 
2024-5-9 16:2:19,128.94 ,126.23 ,126.93 
2024-5-9 16:2:20,128.86 ,126.19 ,126.92 
2024-5-9 16:2:21,128.91 ,126.23 ,126.92 
